id,title,description,agency,collected,freq,api_url,download_url,tags
ABS_C16_G49_SA,"Census 2016, G49 Non-school Qualification: Level of Education by occupation by sex (SA2+)","ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Total Non-school Qualification Level of Education by occupation by sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_G49_SA,,ASGS_2016;ASGS_2016=0;DEFAULT;EXT_RESOURCE;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;OCCP_C16;QALLP_C16;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_G50_LGA,"Census 2016, G50 Non-school Qualification: Level of Education by Industry of employment by sex (LGA)","Census 2016 LGA based data for Total Non-school Qualification: Level of Education by Industry of employment by sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_G50_LGA,,DEFAULT;EXT_RESOURCE;INDP_C16;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;LGA_2016;LGA_2016=10050;NonProductionDataflow;QALLP_C16;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_G50_SA,"Census 2016, G50 Non-school Qualification: Level of Education by Industry of employment by sex (SA2+)","ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Total Non-school Qualification: Level of Education by Industry of employment by sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_G50_SA,,ASGS_2016;ASGS_2016=0;DEFAULT;EXT_RESOURCE;INDP_C16;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;QALLP_C16;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_G51_LGA,"Census 2016, G51 Industry of employment by age by sex (LGA)","Census 2016 LGA based data for Total Industry of employment by age by sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_G51_LGA,,AGE;DEFAULT;EXT_RESOURCE;INDP_C16;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;LGA_2016;LGA_2016=10050;NonProductionDataflow;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_G51_SA,"Census 2016, G51 Industry of employment by age by sex (SA2+)","ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Total Industry of employment by age by sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_G51_SA,,AGE;ASGS_2016;ASGS_2016=0;DEFAULT;EXT_RESOURCE;INDP_C16;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_G52_LGA,"Census 2016, G52 Industry of employment by hours worked by sex (LGA)","Census 2016 LGA based data for Total Industry of employment by hours worked by sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_G52_LGA,,DEFAULT;EXT_RESOURCE;HRSP_C16;INDP_C16;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;LGA_2016;LGA_2016=10050;NonProductionDataflow;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_G52_SA,"Census 2016, G52 Industry of employment by hours worked by sex (SA2+)","ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Total Industry of employment by hours worked by sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_G52_SA,,ASGS_2016;ASGS_2016=0;DEFAULT;EXT_RESOURCE;HRSP_C16;INDP_C16;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_G53_LGA,"Census 2016, G53 Industry of employment by occupation (LGA)","Census 2016 LGA based data for Industry of employment by occupation, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_G53_LGA,,DEFAULT;EXT_RESOURCE;HRSP_C16;INDP_C16;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;LGA_2016;LGA_2016=10050;NonProductionDataflow;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_G53_SA,"Census 2016, G53 Industry of employment by occupation (SA2+)","ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Industry of employment by occupation, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_G53_SA,,ASGS_2016;ASGS_2016=0;DEFAULT;EXT_RESOURCE;HRSP_C16;INDP_C16;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_G56_LGA,"Census 2016, G60 Total family income (weekly) by labour force status of parents/partners in families (LGA)","Census 2016 LGA based data for Total Family Income (weekly) by Labour Force Status by Family Composition , for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_G56_LGA,,DEFAULT;EXT_RESOURCE;FINF_C16;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;LFSF_C16;LGA_2016;LGA_2016=10050;NonProductionDataflow;REGIONTYPE;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_G56_SA,"Census 2016, G60 Total family income (weekly) by labour force status of parents/partners in families (SA2+)","ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Total Family Income (weekly) by Labour Force Status by Family Composition , for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_G56_SA,,ASGS_2016;ASGS_2016=0;DEFAULT;EXT_RESOURCE;FINF_C16;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;LFSF_C16;NonProductionDataflow;REGIONTYPE;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_G57_LGA,"Census 2016, G57 Occupation by Age by Sex (LGA)","Census 2016 LGA based data for Total Occupation by Age by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_G57_LGA,,AGE;DEFAULT;EXT_RESOURCE;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;LGA_2016;LGA_2016=10050;NonProductionDataflow;OCCP_C16;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_G57_SA,"Census 2016, G57 Occupation by Age by Sex (SA2+)","ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Total Occupation by Age by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_G57_SA,,AGE;ASGS_2016;ASGS_2016=0;DEFAULT;EXT_RESOURCE;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;OCCP_C16;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_G58_LGA,"Census 2016, G58 Occupation by Hours worked by sex (LGA)","Census 2016 LGA based data for Total Occupation by Hours worked by sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_G58_LGA,,DEFAULT;EXT_RESOURCE;HRSP_C16;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;LGA_2016;LGA_2016=10050;NonProductionDataflow;OCCP_C16;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_G58_SA,"Census 2016, G58 Occupation by Hours worked by sex (SA2+)","ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Total Occupation by Hours worked by sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_G58_SA,,ASGS_2016;ASGS_2016=0;DEFAULT;EXT_RESOURCE;HRSP_C16;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;OCCP_C16;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_G59_LGA,"Census 2016, G59 Method of travel to work by sex (LGA)","Census 2016 LGA based data for Total Method of travel to work by sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_G59_LGA,,DEFAULT;EXT_RESOURCE;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;LGA_2016;LGA_2016=10050;MTWP_C16;NonProductionDataflow;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_G59_SA,"Census 2016, G59 Method of travel to work by sex (SA2+)","ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Total Method of travel to work by sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_G59_SA,,ASGS_2016;ASGS_2016=0;DEFAULT;EXT_RESOURCE;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;MTWP_C16;NonProductionDataflow;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_T01_LGA,"Census 2016, Age by Sex (LGA)","ASGS 2016 LGA based data for Age by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_T01_LGA,,AGE;DEFAULT;EXT_RESOURCE;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;LGA_2016;LGA_2016=10050;NonProductionDataflow;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_T01_SA,"Census 2016, T01 Age by Sex (SA2+)","ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Age by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_T01_SA,,AGE;ASGS_2016;ASGS_2016=0;DEFAULT;EXT_RESOURCE;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_T01_TS_LGA,"Census Time Series 2016, 2011, 2006: T01 Age by Sex (LGA)","Time Series comparison of Census 2016 LGA based data for Age by Sex across 2016, 2011 and 2006. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_T01_TS_LGA,,AGE;DEFAULT;EXT_RESOURCE;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;LGA_2016;LGA_2016=10050;NonProductionDataflow;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2006;true
ABS_C16_T01_TS_SA,"Census Time Series 2016, 2011, 2006: T01 Age by Sex (SA2+)","Time Series comparison of ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Age by Sex across 2016, 2011 and 2006. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_T01_TS_SA,,AGE;ASGS_2016;ASGS_2016=0;DEFAULT;EXT_RESOURCE;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2006;true
ABS_C16_T02_LGA,"Census 2016, Registered Marital Status by Age by Sex (LGA)","Census 2016 LGA based data for Registered Marital Status by Age by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_T02_LGA,,AGE;DEFAULT;EXT_RESOURCE;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;LGA_2016;LGA_2016=10050;MSTP_2016;NonProductionDataflow;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_T02_SA,"Census 2016, Registered Marital Status by Age by Sex (SA2+)","ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Social Marital Status Age by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_T02_SA,,AGE;ASGS_2016;ASGS_2016=0;DEFAULT;EXT_RESOURCE;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;MSTP_2016;NonProductionDataflow;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_T02_TS_LGA,"Census Time Series 2016, 2011, 2006: T02 Registered Marital Status by Age by Sex (LGA)","Time Series comparison of Census 2016 LGA based data for Sex by Age by Registered Marital Status across 2016, 2011 and 2006. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_T02_TS_LGA,,AGE;DEFAULT;EXT_RESOURCE;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;LGA_2016;LGA_2016=10050;MSTP_2016;NonProductionDataflow;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2006;true
ABS_C16_T02_TS_SA,"Census Time Series 2016, 2011, 2006: T02 Registered Marital Status by Age by Sex (SA2+)","Time Series comparison of ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Sex by Age by Registered Marital Status across 2016, 2011 and 2006. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_T02_TS_SA,,AGE;ASGS_2016;ASGS_2016=0;DEFAULT;EXT_RESOURCE;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;MSTP_2016;NonProductionDataflow;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2006;true
ABS_C16_T03_LGA,"Census 2016, Social Marital Status by Age by Sex (LGA)","Census 2016 LGA based data for Social Marital Status Age by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_T03_LGA,,AGE;DEFAULT;EXT_RESOURCE;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;LGA_2016;MDCP_2016;NonProductionDataflow;REGION;REGION=10050;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_T03_SA,"Census 2016, Social Marital Status by Age by Sex (SA2+)","ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Social Marital Status Age by Sex, for the 2016 Census of Population and Housing. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_T03_SA,,AGE;ASGS_2016;ASGS_2016=0;DEFAULT;EXT_RESOURCE;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;MDCP_2016;NonProductionDataflow;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2016;true
ABS_C16_T03_TS_LGA,"Census Time Series 2016, 2011, 2006: T03 Social Marital Status Age by Sex (LGA)","Time Series comparison of Census 2016 LGA based data for Sex by Age by Social Marital Status across 2016, 2011 and 2006. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: LGA2016. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_T03_TS_LGA,,AGE;DEFAULT;EXT_RESOURCE;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;LGA_2016;LGA_2016=10050;MDCP_2016;NonProductionDataflow;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2006;true
ABS_C16_T03_TS_SA,"Census Time Series 2016, 2011, 2006: T03 Social Marital Status Age by Sex (SA2+)","Time Series comparison of ASGS 2016 Australia/State/GCCSA/SA4/SA3/SA2 based data for Sex by Age by Social Marital Status across 2016, 2011 and 2006. Unit of measure: Count of all persons on Census night, based on place of usual residence. Excludes Overseas Visitors. Geographic coverage: Australia/State/GCCSA/SA4/SA3/SA2. Catalogue number: 2916.0",ABS,,,http://data.api.abs.gov.au/data/ABS_C16_T03_TS_SA,,AGE;ASGS_2016;ASGS_2016=0;DEFAULT;EXT_RESOURCE;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;MDCP_2016;NonProductionDataflow;REGIONTYPE;SEX_ABS;STATE;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2006;true
